label,taxonomic_class,color
CXB49_RS14075_AMP_binding_NZ_CP025429__3140519_3141710_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CFP65_RS03830_AMP_binding_NZ_CP025394__857438_858623_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0348_Ser_EWS95122.1_A1_BGC0000306_arylomycin_Ser_,Actinobacteria,#E41A1C
A8713_RS00430_AMP_binding_NZ_CP015849__102146_103370_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU81_RS09900_AMP_binding_NZ_LT629758__2157647_2158874_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
Spa2297_RS32270_AMP_binding_NZ_CP015867__16118_17306_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GLE_RS09200_AMP_binding_NZ_CP013140__2265319_2266528_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PSED_RS01270_AMP_binding_NC_015312__277875_279021_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBK82_RS35385_AMP_binding_NZ_CP016793__7341358_7342558_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BCM27_RS14510_AMP_binding_NZ_CP016594__3223065_3224361_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0767_Ser_AAG02359.1_A1_BGC0000963_bleomycin_Ser_,Actinobacteria,#E41A1C
b0375_Ser_ABL74940.1_A1_BGC0001048_tallysomycin_Ser_,Actinobacteria,#E41A1C
AMIR_RS35900_AMP_binding_NC_013093__4310815_4311994_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C6V83_RS07805_AMP_binding_NZ_CP027433__1697385_1698612_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AOA12_RS09085_AMP_binding_NZ_CP012697__1996760_1997897_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
HMPREF0733_RS10370_AMP_binding_NC_014643__2436224_2437574_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVV19_RS11090_AMP_binding_NZ_CP019089__2251703_2252939______BV__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6122_RS03970_AMP_binding_NZ_CP015515__879416_880640_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
XNC2_RS07560_AMP_binding_NZ_LN681227__1695518_1696736_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ABE83_RS01180_AMP_binding_NZ_CP011522__283758_284976_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU53_RS05420_AMP_binding_NZ_LT629789__1254610_1255807_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0074704_RS21010_AMP_binding_NZ_LT607751__4602412_4603630_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
NONO_RS38485_AMP_binding_NZ_CP006850__7273963_7275151_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A3Q40_RS14875_AMP_binding_NZ_CP015219__3252708_3253593_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0244_Ser_BAH31686.1_A2_BGC0000371_heterobactin_Ser_,Actinobacteria,#E41A1C
AOT96_RS15260_AMP_binding_NZ_CP012749__3269826_3271023______A0__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN940_RS00265_AMP_binding_NZ_HG916765__72557_73799_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A8713_RS31455_AMP_binding_NZ_CP015849__7406628_7407828_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBTA_RS17330_AMP_binding_NC_009485__3875911_3877126_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CJU69_RS23170_AMP_binding_NZ_CP022915__4964123_4965350______BO__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1H20_RS33355_AMP_binding_NZ_CP020570__7686260_7687454_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS17245_AMP_binding_NZ_CP025990__4042608_4043913_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GBRO_RS03160_AMP_binding_NC_013441__700961_702152_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0489_Ser_AAY89051.1_A1_BGC0001069_chivosazole_Ser_,Deltaproteobacteria,#F781BF
b0414_Ser_CCA89328.1_A1_BGC0001111_rhizopodins_Ser_,Deltaproteobacteria,#F781BF
b0236_Ser_AGN74895.1_A1_BGC0000459_griseoviridin_Ser_,Actinobacteria,#E41A1C
SPRI_RS35005_AMP_binding_NZ_CP011340__8179854_8181078______SPR__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AQ611_RS10685_AMP_binding_NZ_CP013448__2410453_2411692_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BAU07_RS09105_AMP_binding_NZ_CP016172__2079041_2080259_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PP4_RS27475_AMP_binding_NC_021505__1446264_1447473_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVH73_RS08170_AMP_binding_NZ_CP020046__1749281_1750505_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VAR608DRAFT_RS16415_AMP_binding_NZ_LT607803__3490964_3492185____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7U58_RS30370_AMP_binding_NZ_CP016639__3001025_3002318_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS09945_AMP_binding_NZ_LT607733__2223561_2224755_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SPRI_RS35525_AMP_binding_NZ_CP011340__8313944_8315147______SPR__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
XNC2_RS07555_AMP_binding_NZ_LN681227__1689540_1690767_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LILAB_RS25850_AMP_binding_NC_015711__6274615_6275818_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MYSTI_RS17770_AMP_binding_NC_020126__4527962_4529174_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AS200_RS25180_AMP_binding_NZ_CP013743__5635548_5636751_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACSP50_RS04565_AMP_binding_NZ_LT827010__1015072_1016266_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS25430_AMP_binding_NZ_LT607733__5926575_5927766_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B446_RS23885_AMP_binding_NC_021985__5452885_5454076_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
NAMU_RS19165_AMP_binding_NC_013235__4267345_4268551_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SACCYDRAFT_RS08575_AMP_binding_NZ_CM001440__1788533_1789769_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6E92_RS01950_AMP_binding_NZ_CP015362__455661_456876_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B7P44_RS18405_AMP_binding_NZ_CP020738__175235_176495_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TMO_RS26815_AMP_binding_NC_017958__676407_677565_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CXB49_RS08010_AMP_binding_NZ_CP025429__1735970_1737167_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SOCE26_RS12635_AMP_binding_NZ_CP012673__3355021_3356215_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GJA_RS00810_AMP_binding_NZ_HG322949__211019_212222_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AA314_RS19840_AMP_binding_NZ_CP011509__4963025_4964234_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PPIS_RS14805_AMP_binding_NZ_CP011924__3214650_3215811_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AKI39_RS03465_AMP_binding_NZ_CP012334__772012_773167_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
DXXRW240_RS18395_AMP_binding_NZ_CM001973.2_4013071_4014226_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU95_RS39845_AMP_binding_NZ_LT629775__9595042_9596335_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TL08_RS14720_AMP_binding_NZ_CP014859__3354756_3355944_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SBI_RS31690_AMP_binding_NC_016582__7782615_7783536_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VB87_RS04295_AMP_binding_NC_013722__877008_878232_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GDI_RS13405_AMP_binding_NC_010125__2923261_2924491_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0286_Gln_AFH75320.1_A6_BGC0000425_sessilin_NOTE,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0263_Gln_CCJ67639.1_A1_BGC0000447_tolaasin_NOTE,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CYL20_RS00665_AMP_binding_NZ_CP025494__173587_174778_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0290_Leu_AFH75321.1_A4_BGC0000425_sessilin_NOTE,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A8H32_RS04395_AMP_binding_NZ_CP020391__1018328_1019525_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GJA_RS24400_AMP_binding_NZ_HG322949__5644896_5646156_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C5L38_RS32110_AMP_binding_NZ_CP027022__7132117_7133383_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIG75_RS10355_AMP_binding_NZ_CP022657__2416602_2417802_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0436_Gln_AAX16325.1_A1_not_in_mibig_pyoverdine_Gln_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6752_RS29915_AMP_binding_NZ_CP015649__6269961_6271173______HW__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CXQ82_RS11770_AMP_binding_NZ_CP025263__2581778_2582981_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0344_Gln_CAG29032.1_A4_BGC0001023_myxochromide_Gln_,Deltaproteobacteria,#F781BF
A176_RS13575_AMP_binding_NZ_CP012109__3467979_3469161_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BGLA_RS24795_AMP_binding_NC_015376__1340935_1342144_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0495_Gln_BAH43766.1_A2_BGC0000452_tyrocidine_Gln_,Bacilli,#4DAF4A
A616_RS15670_AMP_binding_NZ_CP023474__3132812_3134006_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVH75_RS29370_AMP_binding_NZ_CP019232__15946_17152_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CY96_RS27590_AMP_binding_NZ_CP007513__122933_124136_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CBW65_RS06950_AMP_binding_NZ_CP021434__1531319_1532528_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CBW65_RS23325_AMP_binding_NZ_CP021434__5067766_5069002_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0126_Gln_AHZ20774.1_A2_BGC0000369_hassallidins_Gln_,Cyanobacteria,#1E90FF
ANA_RS15030_AMP_binding_NC_019427__3453798_3454989_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BZZ01_RS09575_AMP_binding_NZ_CP019636__2384459_2385668_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0409_Gln_AEU11006.1_A1_BGC0001029_nostophycin_Gln_,Cyanobacteria,#1E90FF
CA731_RS09805_AMP_binding_NZ_AP018317__2100149_2101373_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CBW65_RS19710_AMP_binding_NZ_CP021434__4255147_4256302_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CBW65_RS03740_AMP_binding_NZ_CP021434__809369_810575_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CA724_RS00545_AMP_binding_NZ_AP018207__151949_153155_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BS614_RS08130_AMP_binding_NZ_CP018620__1841650_1842841_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BT148_RS11560_AMP_binding_NZ_LT632616__2525763_2526981_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LMI_RS13600_AMP_binding_NZ_LN614830__3043489_3044692_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CA727_RS25645_AMP_binding_NZ_AP018307__6461984_6463190_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CNO08_RS12210_AMP_binding_NZ_CP023465__3046037_3047267_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
DXXMK7_RS00435_AMP_binding_NZ_CM001984__66697_67891______CVE23__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CKF48_RS11855_AMP_binding_NZ_CP022983__2302657_2303863_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
YBT020_RS25945_AMP_binding_NC_017200__4967325_4968258_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AFM16_RS35920_AMP_binding_NZ_CM007717__7957495_7958746_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
Aeryth_RS13665_AMP_binding_NZ_CP011502__2872972_2874193_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VO01_RS05770_AMP_binding_NZ_CP011043__1198830_1200033_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AAW51_RS25895_AMP_binding_NZ_CP011371__6066114_6067350_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BUE84_RS13530_AMP_binding_NZ_CP018786__2984241_2985456_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4G23_RS23370_AMP_binding_NZ_CP017316__5583482_5584688_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CGLAU_RS09940_AMP_binding_NZ_CP019688__2051333_2052500_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AFM16_RS26300_AMP_binding_NZ_CM007717__5759839_5761099_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BS333_RS19545_AMP_binding_NZ_CP018617__1295314_1296550_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PLU_RS13095_AMP_binding_NC_005126__3092801_3094034_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
XDD1_RS17910_AMP_binding_NZ_FO704550__4105701_4106634_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SPRO_RS08720_AMP_binding_NC_009832__1858863_1860096_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMD27_RS12425_AMP_binding_NZ_CP015110__2617559_2618780_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
UM93_RS06555_AMP_binding_NZ_CP011005__1409377_1410583_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AOR04_RS16200_AMP_binding_NZ_CP012737__3611344_3612553_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACZ75_RS04070_AMP_binding_NZ_CP012201__994022_995171_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C4B68_RS01210_AMP_binding_NZ_CP026652__249676_250873_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
HOCH_RS06595_AMP_binding_NC_013440__1823497_1824739_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CBW65_RS23370_AMP_binding_NZ_CP021434__5088009_5089221_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIG75_RS10465_AMP_binding_NZ_CP022657__2459420_2460623_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AA314_RS24425_AMP_binding_NZ_CP011509__6210258_6211476_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AO356_RS26540_AMP_binding_NZ_CP012831__6026881_6028069_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KALB_RS21265_AMP_binding_NZ_CP007155__4843017_4844193_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CYLST_RS30070_AMP_binding_NC_020050__107825_109019_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
L083_RS07315_AMP_binding_NC_021191__1612577_1613765_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BSY238_RS10845_AMP_binding_NZ_CP016448__2345276_2346479_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A3N95_RS10380_AMP_binding_NZ_CP014950__2109605_2110811_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
FRAAL_RS32480_AMP_binding_NC_008278__4492287_4493580_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0734_Orn_CAB53322.1_A1_BGC0000325_coelichelin_Orn|OH-Orn_,Actinobacteria,#E41A1C
a0243_Orn_BAH31686.1_A1_BGC0000371_heterobactin_Fo-OH-Orn_,Actinobacteria,#E41A1C
a0720_Orn_AAC82549.1_A1_BGC0000351_exochelin_Orn_,Actinobacteria,#E41A1C
AFA91_RS06970_AMP_binding_NZ_CP012150__1442313_1443546_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMES_RS31385_AMP_binding_NC_018266__6900484_6901669_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMES_RS31435_AMP_binding_NC_018266__6919998_6921192_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS09960_AMP_binding_NZ_LT607733__2234775_2235999_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MGMAQ_RS04780_AMP_binding_NZ_FO538765__1002913_1004119_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070621_RS12420_AMP_binding_NZ_LT594324__2843227_2844448_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0467_Asn_EWM63007.1_A1_BGC0001328_rakicidin_OH-Asn_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0464_Asn_WP_030498977.1_A1_BGC0001327_rakicidin_OH-Asn_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU60_RS34770_AMP_binding_NZ_LT629768__7606450_7607659_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SHJG_RS43435_AMP_binding_NC_017765__9914475_9915687_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LMI_RS03080_AMP_binding_NZ_LN614830__684453_685695_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
P350_RS10180_AMP_binding_NZ_CP013730__2196998_2198252_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AT984_RS10115_AMP_binding_NZ_CP013692__2299404_2300694_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACP90_RS20535_AMP_binding_NZ_CP011927__4460756_4461941_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LMI_RS03070_AMP_binding_NZ_LN614830__674367_675585_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMIR_RS22820_AMP_binding_NC_013093__5437308_5438496_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0443_Hpg_AAT09804.1_A1_BGC0000395_nocardicin_a_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
AMIR_RS22825_AMP_binding_NC_013093__5451566_5452826_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0444_Hpg_AAT09804.1_A3_BGC0000395_nocardicin_a_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
AMIR_RS22825_AMP_binding_NC_013093__5445014_5446187_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
Rru_A3109_AMP_binding_NC_007643__3583182_3584397_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CYAN8802_RS08930_AMP_binding_NC_013161__1899791_1900991______P__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VY86_RS05175_AMP_binding_NZ_CP011104__1313457_1314657_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BOP93_RS17965_AMP_binding_NZ_CP018049__4007453_4008635_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMIS_RS15885_AMP_binding_NC_017093__3404085_3405291_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AZL_RS32625_AMP_binding_NC_013860__82145_83354_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SINAC_RS10205_AMP_binding_NC_019892__2555541_2556750_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
RB6500_AMP_binding_NC_005027__3445245_3446430_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS09940_AMP_binding_NZ_LT607733__2219882_2221085_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BSL84_RS27630_AMP_binding_NZ_CP018870__6117350_6118589_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SCE1572_RS20375_AMP_binding_NC_021658__5623059_5624271_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7J05_RS33955_AMP_binding_NZ_CP015588__7746468_7747617_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MMARE11_RS17480_AMP_binding_NZ_HG917972.2_4293820_4295017_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBK82_RS35515_AMP_binding_NZ_CP016793__7371835_7373005_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PD630_RS42010_AMP_binding_NZ_CP003949__3811201_3812410_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS25425_AMP_binding_NZ_LT607733__5916967_5918152_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AD017_RS04805_AMP_binding_NZ_CP012184__1052196_1053405_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
D172_RS03270_AMP_binding_NZ_CP013138__758160_759390_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BZ13_RS08380_AMP_binding_NZ_CP010019__1746106_1747321_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CDV26_RS07770_AMP_binding_NZ_CP022132__1449857_1451057_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ABE83_RS21640_AMP_binding_NZ_CP011522__5162607_5163798_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CLO1100_RS02835_AMP_binding_NC_016791__641482_642685_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS25140_AMP_binding_NZ_CP022088.2_5574591_5575842_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CU7111_RS01670_AMP_binding_NC_020230__403676_404990_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CSPHI_RS01615_AMP_binding_NZ_CP009248__351979_353224_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A606_RS09995_AMP_binding_NC_021663__2239622_2240963_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CKROP_RS10875_AMP_binding_NC_012704__2130905_2132396_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B7C62_RS32935_AMP_binding_NZ_CP020563__7509024_7510275_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SROT_RS06555_AMP_binding_NC_014168__1288132_1289305_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACH46_RS18390_AMP_binding_NZ_CP011853__3907625_3908789_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TPAU_RS21575_AMP_binding_NC_014159__77708_78878_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GBRO_RS03110_AMP_binding_NC_013441__685642_686815_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0462_Lys_YP_116975.1_A1_BGC0001027_nocobactin_Lys_,Actinobacteria,#E41A1C
MYCSP_RS09190_AMP_binding_NZ_CP010271__1829498_1830677_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VC42_RS15485_AMP_binding_NZ_CP010996__3326709_3327885_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0784_Lys_CFJ82030.1_A1_not_in_mibig_bacillibactin_Lys_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A3N95_RS10345_AMP_binding_NZ_CP014950__2100216_2101377_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CNQ75_RS12485_AMP_binding_NZ_CP023345__2452669_2453863______LF__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4E84_RS22075_AMP_binding_NZ_CP015098__4965233_4966472_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1H29_RS09210_AMP_binding_NZ_CP019724__2240926_2242159_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ID47_RS11640_AMP_binding_NZ_CP008941__1020885_1021752_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ID47_RS11460_AMP_binding_NZ_CP008941__198039_199266_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LHA_RS12120_AMP_binding_NZ_LN681225__2760638_2761862_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0527_Met_ADY76684.1_A1_BGC0000950_napsamycin_Met_,Actinobacteria,#E41A1C
